8076800195019,Pâtes Capellini,"Semoule de blé dur, eau. peut contenir des traces de soja.",https://static.openfoodfacts.org/images/products/807/680/019/5019/front_fr.18.400.jpg
3155250355794,La Crèmerie Bio - Crème Entière,"_Crème_ de _lait_ issu de l'agriculture biologique, stabilisants : carraghénanes.",https://static.openfoodfacts.org/images/products/315/525/035/5794/front_fr.19.400.jpg
3165950210651,Filets de Maquereaux a la Catalane,"Filets de maquereaux (56 %), eau, concentré de tomate, légumes (8 % : cornichons au vinaigre d'alcool, carottes, oignons), huile de tournesol, vinaigre d'alcool, sucre, arôme, amidon transformé de maïs, épaississants : gomme guar et gomme xanthane, sel, épices.",https://static.openfoodfacts.org/images/products/316/595/021/0651/front_fr.22.400.jpg
3265261231601,Sirop de citron jaune de Sicile,"Sucre, eau, acidifiant : acide citrique, jus concentré de citron, arôme naturel de citron avec autres agrumes, colorant : lutéine, émulsifiant : gomme d'acacia.",https://static.openfoodfacts.org/images/products/326/526/123/1601/front_fr.6.400.jpg
9311627010183,Lait de coco 100% naturel,"extraits de noix coco 86%, eau",https://static.openfoodfacts.org/images/products/931/162/701/0183/front_fr.15.400.jpg
3263670123616,Sardines à l'Ancienne à l'Huile d'Olive vierge extra aux Tomates Séchées,"_Sardines_ (56 %), huile d'olive vierge extra (28 %), tomates séchées (6 %), eau, _vinaigres d'alcool et de vin_, sel, oignon, _vin blanc_, basilic, thym.",https://static.openfoodfacts.org/images/products/326/367/012/3616/front_fr.10.400.jpg
8076809570657,Pâtes Spaghetti biologiques,"Semoule de blé dur issu de l'agriculture biologique, eau. peut contenir des traces de soja.",https://static.openfoodfacts.org/images/products/807/680/957/0657/front_fr.45.400.jpg
3365624054042,Filets de maquereaux à la moutarde bio,"Filets de maquereaux 56%, sauce moutarde 44% (eau, moutarde, huile de tournesol, crème fraîche, vinaigre d'alcool, gomme xanthane, épices, sel)",https://static.openfoodfacts.org/images/products/336/562/405/4042/front_fr.19.400.jpg
4901336807751,ハローキティチョコひなあられ,"Sugar, rice, vegetable fat and oil, whole milk powder, cocoa powder, cacao mass, lactose, emulsifier (lecithin), flavors.  Contains _milk_, _soybean_ products.",https://static.openfoodfacts.org/images/products/490/133/680/7751/front_ja.6.400.jpg
4902105901120,日清ラ王　たれたっぷり冷し中華しょうゆだれ,"名称　即席袋めん めん(小麦粉, 食塩, チキンエキス）添付調味料(糖類, しょうゆ, 醸造酢, たん白加水分解物, 植物油脂, 食塩, 香味調味料, 香辛料, 香味油, ねりごま)/加工でん粉, かんすい, 調味料(アミノ酸等), 炭酸Ca, 酸味料, カラメル色素, 増粘剤(キサンタンガム), カロチノイド色素, 酸化防止剤(ピタミンE), ビタミンB2, ビタミンB1, 辛料抽出（一部に小麦・卵・乳成分・ごま・大豆・鶏肉,豚肉りんごを含む)  栄養成分表示1食(120g) 当たり 熱量 :351kcal, 食塩相当量:6.3g, たんぱく質: 8.0g, ビタミンB1:0.22mg, 脂質: 3.5g, ビタミンB2:0.28 mg, 炭水化物:71.8g, 力ルシウム:157mg",https://static.openfoodfacts.org/images/products/490/210/590/1120/front_ja.4.400.jpg
4903423205204,果汁100%アップル,リンゴ100%,https://static.openfoodfacts.org/images/products/490/342/320/5204/front_ja.4.400.jpg
682335900080,だし醤油,しょうゆ（本醸造）、糖類（ぶどう糖果糖液糖、水あめ、砂糖）、みりん、食塩、さば節、かつお節、アルコール、たん白加水分解物混合物、こんぶ、調味料（アミノ酸等）,https://static.openfoodfacts.org/images/products/068/233/590/0080/front_ja.23.400.jpg
682335900097,低塩だし醤油,しょうゆ（本醸造）、糖類（ぶどう糖果糖液糖、水あめ、砂糖）、みりん、食塩、かつお節、さば節、たん白加水分解物混合物、こんぶ、調味料（アミノ酸等）、アルコール,https://static.openfoodfacts.org/images/products/068/233/590/0097/front_en.10.400.jpg
4531915002255,蒟蒻ｾﾞﾘｰ　ｸﾞﾚｰﾌﾟ,砂糖混合ぶどう糖液糖、ぶどう果汁、果糖、こんにゃく粉、洋酒、水溶性食物センイ、ゲル化剤(増粘多糖類)、酸味料(リンゴ酸、クエン酸Na)、香料,https://static.openfoodfacts.org/images/products/453/191/500/2255/front_ja.6.400.jpg
4901104305137,わかめ醤油らぁめん,油揚げめん（小麦粉、植物油脂、植物性たん白、食塩）、食塩、わかめ、ごま、コーン、香辛料、粉末しょうゆ、ポークエキス、たん白加水分解物、加工でん粉、調味料（アミノ酸等）、炭酸カルシウム、カラメル色素、乳化剤、かんすい、酸味料、クチナシ色素、酸化防止剤（ビタミンE）、ビタミンB2、ビタミン B1,https://static.openfoodfacts.org/images/products/490/110/430/5137/front_ja.11.400.jpg
4902443550707,Mike pop corn バターしょうゆ味,コーン(遺伝子組換えでない)、植物油、醤油パウダー、食塩、ぶどう糖、砂糖、麦芽糖、カツオエキスパウダー、バターパウダー、ホエイパウダー(乳製品)、たん白加水分解物、酵母エキスパウダー、昆布エキスパウダー、エビエキスパウダー、チキンエキスパウダー、調味料(アミノ酸等)、香料、カラメル色素、 (原材料の一部に小麦、豚肉を含む),https://static.openfoodfacts.org/images/products/490/244/355/0707/front_xx.6.400.jpg
4903034012659,レーズン＆かりんとう,糖類（砂糖、イソマルトオリゴ糖、水飴）、_小麦_ 粉、植物油脂、レーズン、蜂蜜、イースト、脱脂粉 _乳_、食塩、シナモン、クエン酸,https://static.openfoodfacts.org/images/products/490/303/401/2659/front_ja.10.400.jpg
